,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
19190,3,9,2,3,2,1,4,12,0,5
19191,2,3,1,8,1,11,2,9,0,6
19192,3,12,2,13,3,13,2,6,0,2
19193,2,1,4,7,2,5,4,1,0,3
19194,3,10,3,6,4,12,1,8,0,0
19195,2,12,2,6,2,5,3,10,0,5
19196,4,2,4,4,1,12,3,13,0,6
19197,2,1,3,12,3,11,3,13,0,1
19198,2,13,2,6,4,12,1,1,0,0
19199,2,6,2,13,3,9,3,13,0,2
19200,4,1,2,9,1,2,3,7,0,1
19201,2,6,1,12,3,1,2,8,0,1
19202,4,9,1,13,2,9,4,7,0,2
19203,1,10,4,1,1,1,3,4,0,5
19204,1,8,4,13,2,13,1,5,0,7
19205,1,3,1,8,2,8,3,8,1,6
19206,2,7,4,13,2,2,1,2,0,4
19207,4,4,1,9,2,12,2,9,0,6
19208,2,1,1,3,3,9,3,8,0,6
19209,1,2,2,5,1,4,3,7,0,3
19210,1,6,4,4,1,9,4,1,0,0
19211,1,9,4,13,2,9,1,7,0,2
19212,4,11,1,2,1,10,1,7,0,0
19213,2,11,2,7,2,4,3,9,0,5
19214,4,3,3,7,2,5,4,4,0,3
19215,2,11,3,2,4,6,3,1,0,0
19216,4,2,4,5,3,9,4,6,0,6
19217,2,12,4,10,4,3,2,11,0,5
19218,1,1,4,4,2,12,1,12,0,6
19219,3,4,4,2,4,7,1,5,0,3
19220,3,2,2,10,2,2,1,12,0,1
19221,2,1,3,6,1,13,4,12,0,6
19222,3,3,2,11,1,3,2,2,0,4
19223,1,11,2,12,3,9,1,12,0,2
19224,1,3,2,11,4,3,2,9,0,1
19225,1,2,2,7,3,8,1,11,0,6
19226,3,12,2,2,2,4,2,12,1,5
19227,2,6,3,2,1,10,4,8,0,6
19228,1,11,2,7,1,8,3,5,0,0
19229,4,12,3,7,1,7,4,2,0,4
19230,1,2,2,9,1,5,3,12,0,1
19231,2,13,3,10,2,1,1,12,0,5
19232,1,2,2,6,2,2,2,1,0,3
19233,3,13,1,3,3,6,2,4,0,0
19234,4,7,2,5,2,12,3,10,0,6
19235,1,10,3,12,3,3,4,13,0,1
19236,3,12,1,12,1,9,2,13,0,2
19237,2,12,2,13,1,9,4,8,0,2
19238,1,10,2,7,3,3,3,12,0,5
19239,3,6,1,11,3,5,4,10,0,1
19240,3,13,3,6,3,12,1,2,0,0
19241,4,9,4,1,2,10,3,5,0,0
19242,2,5,4,7,3,4,1,11,0,1
19243,2,8,4,11,3,1,4,1,0,4
19244,2,7,3,11,2,5,1,11,0,1
19245,3,7,2,3,3,12,4,6,0,0
19246,1,8,2,5,1,9,3,6,0,0
19247,2,8,3,13,1,5,1,4,0,4
19248,3,1,4,6,2,3,2,7,0,3
19249,4,4,2,11,1,1,3,2,0,4
19250,3,11,2,3,3,7,4,9,0,5
19251,1,6,2,13,1,12,1,4,0,7
19252,3,1,3,2,2,8,3,6,0,3
19253,1,1,1,8,1,13,4,3,0,7
19254,2,9,4,8,1,10,4,1,0,0
19255,4,3,3,4,1,5,1,1,1,3
19256,1,4,2,1,3,7,1,13,0,6
19257,3,6,3,8,4,10,2,9,0,6
19258,2,2,3,7,1,11,3,5,0,7
19259,3,2,2,13,3,7,2,2,0,7
19260,1,2,3,13,2,7,4,10,0,1
19261,4,12,4,11,3,4,4,3,0,4
19262,3,9,3,7,4,9,2,4,0,0
19263,4,4,1,12,1,1,4,2,0,4
19264,1,4,3,9,1,11,2,3,0,7
19265,1,9,3,5,2,7,1,11,0,5
19266,3,9,2,8,1,11,3,8,0,2
19267,2,5,4,12,4,13,1,10,0,2
19268,1,8,4,7,1,3,1,5,0,4
19269,2,13,4,9,2,7,1,8,0,2
19270,1,12,4,6,3,8,3,7,0,0
19271,2,5,2,13,4,12,3,9,0,7
19272,2,10,1,1,3,11,2,11,0,6
19273,2,6,4,9,4,4,3,5,0,4
19274,1,7,1,2,2,5,4,3,0,3
19275,1,6,1,11,2,7,2,1,0,7
19276,1,3,1,13,4,7,2,12,0,1
19277,2,13,2,12,2,3,3,8,0,4
19278,1,8,2,2,3,7,1,7,0,5
19279,2,1,1,12,2,4,2,6,0,1
19280,1,5,3,7,3,11,3,10,0,6
19281,1,7,1,4,2,4,2,10,0,5
19282,2,8,4,10,1,1,4,6,0,4
19283,1,3,4,1,1,11,3,10,0,6
19284,1,3,2,10,3,2,2,9,0,1
19285,1,1,4,6,4,2,1,10,0,1
19286,4,11,4,5,1,12,1,11,1,2
19287,3,10,4,13,2,1,3,9,0,4
19288,3,4,3,11,4,13,3,13,0,2
19289,4,9,1,8,1,12,4,6,0,0
19290,1,13,1,7,2,5,4,7,1,4
19291,3,9,2,12,2,1,1,10,0,1
19292,2,5,4,12,1,6,3,2,0,7
19293,3,9,3,7,3,4,3,8,0,5
19294,4,9,4,10,1,5,2,8,0,4
19295,1,10,4,6,4,12,2,7,0,0
19296,1,3,1,9,3,12,1,8,0,7
19297,1,7,2,13,4,7,4,13,0,2
19298,3,7,3,12,1,2,4,11,0,1
19299,3,9,3,5,2,8,1,7,0,0
19300,2,10,4,13,1,7,1,9,0,2
19301,1,12,1,13,4,1,2,9,0,4
19302,1,1,2,3,3,7,2,4,0,3
19303,2,5,1,10,2,3,4,7,0,1
19304,1,7,2,1,4,8,1,6,0,0
19305,3,9,4,13,3,8,2,10,0,2
19306,2,11,3,6,3,12,4,2,0,0
19307,1,1,4,8,3,12,2,7,0,7
19308,2,3,1,3,3,13,1,1,0,0
19309,1,8,4,6,2,9,2,11,0,6
19310,3,5,2,5,2,2,1,4,0,3
19311,1,9,4,10,4,9,1,5,0,7
19312,1,8,3,2,4,5,1,1,0,3
19313,4,1,4,4,3,12,1,2,0,7
19314,4,10,2,3,1,8,3,11,0,5
19315,4,13,1,8,3,6,4,9,0,2
19316,4,8,1,9,4,9,1,1,0,7
19317,3,1,1,11,4,11,2,4,0,7
19318,2,12,3,7,3,2,3,12,0,5
19319,4,11,3,4,4,1,4,3,0,4
19320,2,2,4,10,4,4,2,11,0,1
19321,3,11,4,11,2,10,4,1,0,4
19322,3,9,4,9,3,7,2,11,0,2
19323,2,12,3,6,1,4,1,2,0,4
19324,3,6,4,7,1,11,1,3,0,7
19325,4,4,3,11,1,8,2,7,0,7
19326,4,5,1,12,1,4,3,8,0,1
19327,4,12,3,8,1,3,3,6,0,4
19328,1,1,4,6,4,10,4,2,0,7
19329,4,9,1,10,1,13,3,6,0,2
19330,1,12,1,6,3,11,3,5,0,0
19331,2,4,3,4,1,12,4,9,0,6
19332,1,4,2,12,1,3,1,5,0,1
19333,1,5,2,11,3,3,1,1,0,4
19334,3,10,2,10,1,13,2,8,1,2
19335,2,13,4,9,4,13,2,9,0,2
19336,2,11,3,2,4,6,4,1,0,0
19337,4,12,4,8,2,12,4,6,0,0
19338,2,12,2,9,3,2,1,8,0,4
19339,4,6,1,5,3,12,1,12,0,6
19340,4,2,2,5,3,7,1,6,0,3
19341,4,12,3,6,4,1,1,10,0,5
19342,4,8,2,13,3,7,2,3,0,4
19343,4,1,1,9,2,3,4,4,0,3
19344,1,11,2,4,4,8,1,5,0,0
19345,4,9,2,8,3,1,1,13,0,5
19346,2,10,2,13,1,3,4,1,0,4
19347,3,3,1,4,2,10,4,13,0,6
19348,1,12,2,12,3,6,3,13,0,2
19349,1,6,4,1,2,2,4,5,0,3
19350,4,10,3,2,2,7,3,5,0,0
19351,2,2,3,10,4,9,3,7,0,7
19352,4,5,2,4,1,13,2,5,0,0
19353,2,11,4,4,3,8,2,3,0,0
19354,4,2,3,2,3,8,2,2,1,3
19355,3,11,4,5,2,1,2,7,0,5
19356,3,13,4,13,1,10,1,11,0,2
19357,2,10,2,9,4,6,3,8,0,2
19358,1,12,2,11,2,3,1,7,0,4
19359,1,5,1,11,4,8,4,1,0,7
19360,4,11,1,7,1,6,4,3,0,4
19361,3,6,3,10,3,7,4,4,0,7
19362,1,5,4,10,2,6,2,1,0,7
19363,2,7,3,10,1,5,4,3,0,4
19364,4,9,4,10,1,5,1,7,0,4
19365,4,3,3,10,3,3,4,6,0,1
19366,1,3,1,8,2,6,4,8,0,1
19367,1,11,3,12,2,3,4,10,0,4
19368,1,2,2,8,1,12,3,11,0,6
19369,1,10,2,1,4,3,3,3,0,3
19370,2,12,4,5,4,7,4,1,0,0
19371,2,7,4,2,3,10,4,11,0,6
19372,3,5,1,4,4,9,4,11,0,6
19373,3,6,1,4,3,13,1,9,0,6
19374,1,9,3,12,4,13,1,3,0,7
19375,1,10,3,10,2,9,3,4,0,4
19376,3,10,4,8,1,11,1,10,0,2
19377,3,3,1,10,4,1,4,5,0,1
19378,1,3,1,7,1,4,1,9,0,1
19379,2,6,4,3,4,13,1,12,0,6
19380,3,5,4,9,1,10,4,10,0,6
19381,3,6,1,12,4,4,3,11,0,1
19382,1,1,4,10,1,2,2,13,0,1
19383,4,4,4,11,4,3,1,3,1,4
19384,3,13,3,3,2,10,4,9,0,0
19385,2,11,1,7,4,8,3,8,0,2
19386,4,11,1,9,1,10,1,3,0,0
19387,1,8,1,7,2,7,1,1,0,4
19388,1,2,3,12,1,11,4,1,0,7
19389,4,1,1,10,3,12,2,9,0,7
19390,3,1,3,5,1,2,1,10,0,1
19391,4,11,2,7,4,8,3,13,0,2
19392,3,13,3,3,3,7,1,8,0,5
19393,1,3,3,11,1,13,2,5,0,7
19394,4,13,1,4,3,5,2,13,0,5
19395,1,3,4,1,4,10,1,12,0,6
19396,1,12,4,6,1,13,3,12,0,2
19397,2,4,2,2,1,11,1,5,0,6
19398,3,4,1,13,2,13,1,5,0,7
19399,2,10,4,11,1,12,3,6,0,2
19400,2,4,3,9,4,4,3,7,0,1
19401,4,10,1,13,1,9,4,12,1,2
19402,4,8,4,1,2,3,1,11,0,5
19403,2,7,4,4,2,1,4,8,0,5
19404,1,12,1,1,3,4,4,6,0,5
19405,4,12,3,9,1,8,1,2,0,4
19406,1,8,4,13,3,6,3,13,0,2
19407,1,9,3,5,1,6,1,10,0,5
19408,4,9,3,4,1,13,1,8,0,0
19409,2,8,1,10,3,11,2,7,0,2
19410,1,9,2,5,4,11,3,12,0,6
19411,1,6,3,5,4,7,1,9,0,6
19412,4,12,4,1,4,11,1,1,0,0
19413,1,9,2,13,1,11,2,9,0,2
19414,4,11,1,10,3,3,2,3,0,4
19415,2,3,3,4,2,9,3,8,0,6
19416,2,10,3,5,4,6,2,1,0,0
19417,4,2,4,11,1,13,3,11,0,6
19418,3,12,2,10,2,12,1,11,0,2
19419,3,5,2,2,1,5,4,5,1,3
19420,1,10,1,11,1,4,3,1,0,4
19421,2,8,3,1,2,11,1,5,0,0
19422,3,13,3,8,2,13,2,7,0,2
19423,3,3,3,5,2,6,1,11,0,6
19424,1,9,1,3,1,4,2,12,0,5
19425,4,8,3,2,1,12,3,13,0,6
19426,4,8,4,12,2,7,3,4,0,4
19427,2,13,2,11,4,13,3,12,0,2
19428,3,11,2,8,1,4,2,5,0,4
19429,4,10,3,9,2,3,2,6,0,4
19430,2,6,3,11,2,3,3,2,0,4
19431,3,9,2,12,3,4,2,1,0,4
19432,3,10,2,8,3,5,4,13,0,5
19433,3,12,4,1,1,11,3,6,0,0
19434,2,5,3,8,4,5,4,6,0,1
19435,3,10,4,12,2,6,3,2,0,4
19436,3,5,3,10,1,11,1,4,0,7
19437,2,3,1,4,2,9,4,9,0,6
19438,2,1,2,5,3,10,1,8,0,6
19439,4,11,2,10,1,1,4,10,0,4
19440,1,8,4,7,3,10,2,1,0,0
19441,1,1,1,5,3,3,2,13,0,1
19442,2,4,4,5,4,11,2,1,0,7
19443,2,13,3,3,4,10,2,6,0,0
19444,3,13,1,11,4,7,2,9,0,2
19445,1,8,3,5,3,3,3,12,0,5
19446,3,12,3,11,4,12,1,12,1,2
19447,4,12,4,13,2,5,2,13,0,2
19448,1,13,3,6,1,1,4,13,0,5
19449,2,1,4,13,4,4,2,12,0,1
19450,3,13,3,4,1,11,1,2,0,0
19451,4,8,1,3,3,3,4,9,0,5
19452,2,2,2,4,2,1,1,11,0,1
19453,1,11,1,5,1,8,3,2,0,0
19454,3,10,3,11,4,6,3,7,0,4
19455,2,7,3,3,1,13,2,5,0,0
19456,4,8,4,2,1,7,3,13,0,5
19457,3,3,1,12,4,9,3,4,0,7
19458,4,8,3,4,1,8,3,7,0,0
19459,4,10,2,7,4,1,1,4,0,4
19460,2,9,3,6,4,7,2,5,0,0
19461,1,9,2,12,2,3,3,13,0,1
19462,1,11,2,7,2,2,1,1,0,4
19463,4,8,2,13,4,7,3,2,0,4
19464,2,11,1,2,3,12,3,4,0,0
19465,3,13,2,5,3,3,4,7,0,5
19466,3,6,2,8,4,2,4,4,0,4
19467,1,8,4,10,1,12,3,3,0,7
19468,4,13,2,7,1,10,4,10,0,2
19469,1,3,1,2,2,8,2,4,0,3
19470,3,4,4,2,1,13,2,2,0,0
19471,2,2,1,11,3,2,1,3,0,1
19472,2,13,3,7,2,2,2,8,0,5
19473,3,10,1,9,3,2,3,5,0,4
19474,1,9,4,6,3,6,1,12,0,5
19475,1,13,3,12,2,4,4,1,0,4
19476,3,11,1,4,2,13,3,7,0,0
19477,2,2,3,11,3,3,4,8,0,1
19478,4,10,4,11,1,12,3,13,0,2
19479,3,4,1,11,1,5,3,7,0,1
19480,2,10,1,9,3,7,1,12,0,2
19481,3,2,3,7,4,2,3,12,0,1
19482,4,8,2,3,2,12,3,3,0,0
19483,4,10,1,2,1,6,2,12,0,5
19484,4,7,4,3,4,11,3,13,0,6
19485,2,2,4,4,2,12,4,3,0,7
19486,3,12,4,3,1,5,1,9,0,5
19487,2,12,2,7,2,5,1,3,0,4
19488,3,4,1,13,3,10,4,2,0,7
19489,1,11,2,10,3,2,1,13,0,5
19490,1,13,2,7,3,9,2,13,0,2
19491,3,8,4,13,1,3,1,8,0,1
19492,4,7,1,12,3,4,2,2,0,4
19493,4,6,2,10,1,4,3,5,0,4
19494,3,2,1,12,3,13,3,11,0,7
19495,3,9,3,8,3,3,3,1,0,4
19496,4,3,1,9,2,11,4,1,0,7
19497,1,3,1,12,4,5,4,12,0,1
19498,3,4,3,5,4,9,1,2,0,3
19499,3,8,2,2,2,1,3,12,0,5
19500,1,10,1,13,2,12,4,7,0,2
19501,4,13,2,11,3,3,1,7,0,4
19502,4,2,2,11,2,3,2,12,0,1
19503,2,11,1,12,4,2,1,10,0,4
19504,1,2,4,8,1,1,4,12,0,1
19505,3,1,2,11,1,1,1,5,0,1
19506,3,2,1,6,4,11,4,3,0,7
19507,1,9,1,2,2,12,1,13,0,6
19508,1,3,1,2,1,6,1,8,0,3
19509,3,1,1,11,2,9,3,6,0,7
19510,4,5,2,7,1,8,3,8,0,6
19511,2,11,3,1,4,8,2,8,0,5
19512,1,8,1,3,3,2,3,5,0,3
19513,4,13,4,5,1,13,1,9,0,0
19514,1,8,4,6,3,12,3,4,0,0
19515,3,5,4,4,2,2,4,8,0,3
19516,4,6,1,9,4,9,1,5,0,7
19517,1,3,3,10,3,9,3,8,0,7
19518,4,8,1,3,1,9,2,6,0,0
19519,2,7,3,12,1,11,4,8,0,2
19520,3,8,1,8,4,2,3,5,0,4
19521,4,5,2,9,2,7,1,3,0,7
19522,2,5,2,7,1,6,4,2,0,3
19523,4,8,3,9,4,9,4,11,0,2
19524,4,11,4,3,3,11,3,5,0,0
19525,1,7,3,2,1,8,4,3,0,0
19526,2,10,2,2,4,13,4,12,0,6
19527,1,2,4,13,3,11,1,8,0,7
19528,4,4,4,1,1,12,3,1,0,0
19529,2,9,1,10,4,2,1,6,0,4
19530,2,4,1,8,2,10,1,13,0,6
19531,1,6,3,3,2,3,4,12,0,5
19532,1,13,1,5,3,7,1,12,0,5
19533,1,11,2,13,4,8,3,11,0,2
19534,2,2,3,1,4,2,1,13,0,5
19535,2,3,2,2,4,1,3,12,0,5
19536,3,11,1,5,4,11,4,8,0,0
19537,2,5,3,6,2,2,1,11,0,1
19538,2,10,4,9,2,6,1,5,0,4
19539,1,1,2,7,1,4,4,8,0,1
19540,2,7,3,2,3,4,2,6,0,3
19541,1,5,3,5,4,6,4,3,0,3
19542,2,5,3,1,2,12,4,10,0,6
19543,2,9,3,9,4,3,1,6,0,4
19544,2,11,2,5,4,2,2,1,0,4
19545,4,5,2,8,2,13,2,11,0,6
19546,3,9,1,2,4,6,4,1,0,0
19547,4,3,4,4,1,6,3,11,0,6
19548,3,4,3,8,3,2,1,2,0,3
19549,1,12,4,6,2,12,1,5,0,0
19550,4,8,3,4,4,7,4,10,0,5
19551,1,11,2,13,1,10,1,5,0,2
19552,3,4,2,13,3,5,4,11,0,1
19553,1,12,1,11,4,6,2,3,0,4
19554,4,1,1,6,1,9,4,10,0,6
19555,4,13,3,13,3,9,3,12,0,2
19556,4,12,3,11,3,4,4,10,0,2
19557,2,5,4,3,2,12,3,6,0,6
19558,3,7,3,2,1,12,3,3,0,0
19559,3,7,4,11,1,12,4,5,0,7
19560,3,4,1,2,3,11,2,2,0,0
19561,2,10,4,4,1,4,2,7,0,5
19562,1,6,3,11,4,9,4,8,0,7
19563,2,13,1,5,2,6,2,12,0,5
19564,3,12,3,7,4,12,2,8,0,2
19565,1,1,2,5,4,9,4,1,0,3
19566,1,5,1,1,2,9,3,6,0,6
19567,1,11,3,3,1,10,3,13,0,5
19568,2,7,4,7,2,6,3,10,0,5
19569,4,5,4,8,3,10,1,11,0,6
19570,1,1,1,4,3,11,4,8,0,6
19571,3,9,2,10,1,5,1,4,0,4
19572,3,11,4,3,2,11,1,3,0,0
19573,3,2,2,13,1,9,1,3,0,7
19574,1,1,4,6,4,4,4,9,0,1
19575,4,5,4,3,3,3,3,1,0,3
19576,2,3,2,9,3,4,1,2,0,3
19577,1,3,3,4,3,13,1,7,0,6
19578,3,13,1,8,1,7,2,11,0,2
19579,3,2,2,8,3,11,3,8,0,6
19580,4,1,2,2,1,1,3,3,0,3
19581,4,1,3,8,1,8,2,13,0,6
19582,1,7,3,5,1,1,4,11,0,5
19583,3,5,1,3,2,9,3,1,0,3
19584,3,7,3,8,2,8,1,4,0,7
19585,4,7,2,9,2,1,1,1,0,4
19586,1,13,3,10,4,1,1,9,0,4
19587,2,4,2,11,1,2,4,7,0,1
19588,3,7,1,4,1,3,4,3,0,3
19589,1,9,3,1,3,8,3,10,0,5
19590,3,2,1,3,3,3,2,3,1,3
19591,3,3,2,6,4,6,4,2,0,3
19592,4,9,2,12,3,3,1,2,0,4
19593,2,11,1,12,3,1,3,13,0,1
19594,2,3,2,4,2,7,2,6,0,3
19595,4,2,1,12,4,1,2,11,0,1
19596,3,4,2,2,2,9,4,10,0,6
19597,1,2,2,10,3,9,2,9,0,7
19598,4,9,1,12,4,7,3,3,0,4
19599,1,2,3,4,3,8,4,7,0,6
19600,4,4,1,10,3,11,2,2,0,7
19601,2,10,2,1,3,10,1,7,0,0
19602,3,3,4,8,1,6,4,1,0,3
19603,4,10,4,9,4,6,1,10,1,2
19604,2,10,4,7,1,2,3,9,0,5
19605,3,10,4,2,1,6,1,9,0,5
19606,1,6,4,13,4,2,1,12,0,1
19607,3,7,3,1,4,5,1,9,0,5
19608,3,3,4,6,1,9,1,5,0,7
19609,2,7,2,6,1,12,3,7,0,0
19610,4,7,1,4,2,2,4,4,0,3
19611,4,3,4,6,2,13,2,12,0,6
19612,3,2,4,11,1,3,3,6,0,1
19613,4,9,3,5,2,13,3,12,0,6
19614,3,4,1,12,1,11,3,12,0,2
19615,3,8,1,12,4,4,3,7,0,4
19616,1,4,1,7,4,5,3,11,0,1
19617,1,9,2,4,1,3,2,5,0,5
19618,3,8,3,11,2,4,2,12,0,1
19619,1,12,4,4,4,5,4,2,0,0
19620,1,3,3,13,3,8,4,2,0,7
19621,3,5,1,2,3,9,1,4,0,3
19622,1,11,4,8,4,10,3,2,0,0
19623,2,13,3,2,1,2,4,5,0,5
19624,3,12,4,7,3,13,2,2,0,0
19625,3,8,1,13,4,5,1,5,0,4
19626,2,11,3,5,1,7,3,4,0,0
19627,4,12,1,9,1,7,2,8,0,2
19628,1,6,2,3,3,5,1,13,0,5
19629,1,8,2,4,3,9,1,13,0,6
19630,1,4,2,4,4,6,3,8,0,6
19631,1,11,2,7,2,5,3,3,0,4
19632,3,11,1,13,3,2,1,10,0,4
19633,2,6,2,7,3,5,4,13,0,1
19634,3,1,2,3,2,1,1,6,0,3
19635,4,1,2,7,4,10,4,4,0,7
19636,2,7,3,1,1,8,4,7,0,0
19637,3,6,2,7,1,3,2,8,0,1
19638,2,13,3,2,4,3,3,11,0,5
19639,1,11,3,12,4,10,1,7,0,2
19640,1,1,3,8,1,8,2,1,0,7
19641,2,5,2,10,2,2,1,12,0,1
19642,3,9,1,10,2,6,4,4,0,4
19643,3,6,2,2,2,5,2,4,1,3
19644,2,11,1,11,1,4,1,13,0,2
19645,1,13,2,3,4,8,1,2,0,0
19646,4,8,3,13,1,1,3,11,0,1
19647,1,6,1,10,1,2,3,13,0,1
19648,4,13,4,3,2,9,1,7,0,0
19649,1,8,4,6,3,7,1,6,0,0
19650,1,1,2,3,4,2,3,6,0,3
19651,1,7,4,10,2,3,2,2,0,4
19652,4,1,2,9,3,5,3,2,0,3
19653,4,3,4,10,1,8,1,12,0,1
19654,2,6,1,11,2,5,4,1,0,4
19655,3,7,1,3,1,4,2,8,0,5
19656,3,10,2,1,2,5,1,5,0,5
19657,4,8,2,6,4,6,1,13,0,5
19658,2,1,3,10,1,5,2,12,0,1
19659,1,6,1,4,2,7,4,4,0,3
19660,1,5,3,7,3,9,4,6,0,7
19661,3,4,3,10,1,4,1,8,0,1
19662,3,6,3,3,4,4,3,1,0,3
19663,3,10,2,3,2,7,3,9,0,5
19664,3,7,3,3,3,4,2,13,0,5
19665,3,4,2,9,4,8,3,9,0,1
19666,3,2,3,11,1,11,1,6,0,7
19667,1,3,2,4,1,7,4,1,0,3
19668,4,1,2,2,2,5,2,3,0,3
19669,3,9,2,11,4,5,2,7,0,4
19670,3,11,1,4,1,12,3,3,0,0
19671,3,2,4,3,1,3,2,1,0,3
19672,2,5,4,10,1,5,4,2,0,4
19673,2,1,1,4,1,13,2,4,0,6
19674,4,8,2,7,4,9,1,9,0,2
19675,1,2,4,4,1,10,2,1,0,3
19676,2,12,3,1,1,7,2,9,0,5
19677,3,2,3,3,1,9,1,3,0,3
19678,2,11,2,12,4,9,4,10,0,2
19679,1,9,2,13,3,5,3,3,0,4
19680,2,11,4,7,1,3,1,10,0,5
19681,3,12,3,5,2,11,2,1,0,0
19682,3,3,1,8,2,1,1,7,0,1
19683,2,12,3,10,4,8,1,3,0,4
19684,3,10,3,4,4,1,3,13,0,5
19685,2,5,4,10,1,12,1,3,0,7
19686,2,6,1,5,3,3,4,2,0,3
19687,3,11,1,3,4,10,3,6,0,0
19688,2,12,1,1,3,3,1,3,0,5
19689,4,11,3,11,2,12,4,8,0,2
19690,3,5,2,2,2,9,3,7,0,6
19691,2,1,4,9,3,4,2,12,0,1
19692,3,10,1,4,3,5,2,6,0,5
19693,3,11,2,11,2,13,2,10,0,2
19694,1,7,1,12,1,10,2,3,0,7
19695,4,11,1,10,3,8,4,13,0,2
19696,1,4,4,10,3,11,4,4,0,7
19697,4,7,2,7,1,4,4,12,0,1
19698,2,6,4,13,2,5,3,9,0,1
19699,4,1,1,3,3,1,4,5,0,3
19700,1,13,3,5,4,3,3,8,0,5
19701,3,3,2,2,4,5,2,3,0,3
19702,4,10,2,2,2,4,1,9,0,5
19703,1,6,3,2,1,5,4,13,0,5
19704,1,8,1,13,4,4,3,4,0,4
19705,1,13,2,2,2,12,4,8,0,0
19706,2,13,1,7,4,6,2,8,0,5
19707,1,8,2,9,2,5,3,5,0,4
19708,4,11,4,10,4,13,2,2,0,0
19709,4,9,2,2,3,12,4,4,0,0
19710,1,12,3,6,2,1,2,10,0,5
19711,3,5,1,9,3,10,3,8,0,7
19712,2,8,3,13,3,8,1,11,0,2
19713,3,4,4,5,1,4,3,5,0,3
19714,3,5,2,10,2,9,2,5,0,7
19715,3,13,4,9,2,7,1,7,0,2
19716,1,9,2,13,3,8,1,6,0,2
19717,4,12,4,7,3,3,4,3,0,4
19718,1,13,4,1,2,1,3,8,0,5
19719,4,12,4,13,2,12,2,2,0,7
19720,3,5,3,13,3,12,1,10,0,2
19721,2,1,1,5,3,5,3,12,0,6
19722,2,10,3,6,3,12,2,7,0,0
19723,3,3,3,9,2,1,2,3,0,3
19724,2,10,1,11,4,9,2,3,0,4
19725,2,5,3,8,1,6,1,1,0,3
19726,4,13,3,5,1,13,1,3,0,0
19727,1,2,1,13,4,3,4,4,0,1
19728,2,8,2,9,4,13,1,12,0,2
19729,4,4,4,3,3,8,3,5,0,3
19730,4,9,3,8,2,13,3,1,0,0
19731,4,7,4,9,3,2,1,8,0,1
19732,4,5,2,13,2,4,3,8,0,1
19733,1,10,2,3,4,13,3,3,0,0
19734,1,3,4,8,2,2,2,5,0,3
19735,4,10,1,3,4,1,2,9,0,5
19736,4,8,2,3,2,2,4,12,0,5
19737,1,8,3,7,2,4,1,9,0,5
19738,3,3,2,8,2,12,4,2,0,7
19739,1,4,4,11,2,10,4,3,0,7
19740,3,9,3,2,1,1,4,9,0,5
19741,3,13,3,6,2,13,4,6,0,0
19742,4,6,2,13,2,4,3,7,0,1
19743,3,8,3,7,2,7,1,7,1,2
19744,3,8,1,6,2,7,1,5,0,0
19745,1,7,2,12,4,12,3,10,0,2
19746,3,8,4,10,2,5,2,8,0,1
19747,2,9,2,7,4,4,3,10,0,5
19748,4,9,1,6,2,9,2,5,0,0
19749,4,4,4,3,2,5,1,11,0,6
19750,3,9,2,8,1,7,4,2,0,4
19751,1,11,3,13,2,6,4,6,0,4
19752,3,1,2,5,2,11,1,13,0,6
19753,1,6,4,10,1,1,1,8,0,1
19754,4,12,2,7,1,2,1,4,0,4
19755,1,6,1,8,1,11,2,5,0,7
19756,2,4,2,8,4,5,2,2,0,3
19757,2,12,2,9,3,6,4,9,0,2
19758,1,7,1,2,2,4,3,3,0,3
19759,2,11,1,1,1,12,1,7,0,0
19760,4,11,2,5,3,7,2,7,0,5
19761,3,12,4,11,1,10,2,1,0,4
19762,2,3,3,12,4,13,1,9,0,7
19763,2,10,1,4,4,7,4,9,0,5
19764,4,13,4,12,2,12,4,11,0,2
19765,4,2,1,6,3,13,1,3,0,7
19766,3,3,3,5,1,8,1,1,0,3
19767,3,6,1,1,3,5,2,4,0,3
19768,1,1,1,11,3,8,4,9,0,1
19769,3,8,2,8,1,13,1,2,0,0
19770,2,5,3,11,3,1,2,7,0,1
19771,4,12,1,12,2,5,3,5,0,4
19772,4,1,1,1,2,1,2,9,1,3
19773,3,11,4,6,4,11,4,12,0,2
19774,3,7,3,1,2,3,1,12,0,5
19775,1,8,3,11,3,1,4,5,0,4
19776,4,13,4,11,2,10,1,13,0,2
19777,3,7,1,3,3,12,1,10,0,6
19778,2,6,4,7,2,12,1,8,0,6
19779,1,3,3,11,2,12,4,12,0,6
19780,1,7,2,4,4,10,1,12,0,6
19781,1,12,4,7,2,2,2,6,0,4
19782,4,12,2,1,3,11,4,1,0,0
19783,3,13,3,4,4,8,2,7,0,0
19784,3,6,1,2,2,9,2,6,0,0
19785,3,3,2,4,4,1,3,5,0,3
19786,3,2,4,8,4,2,2,13,0,1
19787,1,6,1,5,2,4,3,13,0,5
19788,3,12,3,11,1,12,1,1,0,0
19789,2,10,1,7,1,11,4,1,0,0
19790,1,11,4,10,2,10,2,13,0,2
19791,2,3,3,5,1,7,3,2,0,3
19792,4,9,2,6,4,12,2,11,0,2
19793,3,13,3,10,1,12,2,7,0,2
19794,4,1,3,10,2,8,4,9,0,1
19795,2,12,3,8,2,11,3,1,0,0
19796,3,4,3,12,2,8,3,1,0,7
