,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
42249,62,1,14,6.36,5,1,4
42250,65,2,5,1.9,5,1,8
42251,199,2,6,1.91,1,0,8
42252,150,1,24,8.37,5,1,4
42253,130,2,6,1.82,1,0,2
42254,190,1,1,0.63,1,0,2
42255,100,3,6,1.88,1,1,2
42257,50,2,11,4.18,2,1,8
42258,339,1,18,6.59,7,1,8
42259,129,5,1,0.24,1,0,5
42260,200,2,8,2.67,1,0,8
42261,76,1,7,1.72,1,1,2
42263,231,2,5,1.32,327,0,1
42264,300,2,7,2.44,1,0,8
42265,140,2,3,0.97,1,1,2
42267,300,2,1,1.0,1,0,8
42268,63,3,1,1.0,1,1,2
42269,65,13,1,0.67,1,0,6
42270,290,2,14,3.96,1,0,8
42271,59,7,1,0.28,1,1,5
42273,40,1,5,1.35,1,1,2
42274,80,2,7,1.84,1,1,2
42276,35,1,11,2.66,1,2,8
42279,250,3,1,0.24,1,0,5
42280,225,2,4,1.24,1,0,2
42281,135,2,20,5.56,1,0,8
42282,168,30,4,1.85,1,0,6
42283,250,2,12,3.16,1,0,8
42284,50,2,14,3.59,2,1,8
42285,125,3,14,3.96,1,1,8
42286,50,2,20,4.96,2,1,8
42287,70,1,18,4.7,1,1,3
42288,110,7,8,2.16,2,0,8
42289,180,2,11,3.37,1,0,8
42290,300,1,8,2.96,1,0,8
42291,489,3,10,2.68,1,0,8
42292,69,2,3,0.93,1,1,2
42293,53,2,2,0.59,3,2,8
42294,99,1,2,1.13,1,1,2
42295,115,1,19,6.63,3,1,4
42297,69,1,24,6.43,3,1,4
42298,99,7,4,1.69,47,1,0
42299,42,3,3,1.3,2,1,2
42300,220,30,6,1.94,1,0,6
42301,65,2,13,3.25,4,1,8
42302,40,2,8,2.42,6,1,4
42303,105,1,12,3.87,1,1,3
42304,79,2,15,3.95,2,1,8
42305,60,3,3,0.82,2,1,2
42307,95,2,5,2.5,3,0,8
42308,45,2,11,3.67,2,1,8
42309,139,2,19,4.96,2,0,8
42310,56,1,7,1.86,1,1,2
42311,55,1,4,0.97,1,1,2
42312,68,1,7,2.23,1,1,3
42313,221,2,10,2.78,327,0,1
42314,58,1,26,7.03,1,1,4
42315,40,1,1,0.83,2,1,2
42316,189,3,10,2.68,1,0,8
42317,40,1,16,5.05,2,1,8
42318,250,2,1,0.38,1,0,5
42319,135,3,12,3.13,2,0,8
42320,55,3,2,2.0,2,1,8
42322,100,3,26,7.88,3,1,4
42323,324,1,13,5.42,7,1,8
42325,95,3,17,4.51,1,0,3
42326,75,2,3,0.89,1,1,2
42327,140,2,1,0.47,1,0,2
42328,90,1,14,3.59,5,0,4
42329,90,1,14,3.39,5,0,4
42330,223,2,17,4.47,1,0,8
42331,150,1,4,1.26,2,1,2
42332,70,5,2,1.54,7,1,4
42333,45,2,1,0.34,1,1,5
42334,260,2,14,4.24,1,0,8
42335,53,1,22,5.32,1,1,3
42337,140,2,16,4.21,2,0,8
42339,25,2,8,1.95,5,2,8
42340,104,1,15,3.66,5,0,4
42341,95,1,14,3.5,1,1,3
42342,90,1,10,2.42,5,0,8
42343,150,3,7,1.98,1,0,2
42344,50,5,18,7.01,1,1,4
42345,300,5,1,0.42,1,0,8
42347,375,1,2,1.13,11,1,0
42349,325,7,8,2.53,1,0,8
42350,175,5,7,2.44,1,0,8
42351,33,1,3,0.74,2,1,2
42352,170,3,8,2.79,2,0,8
42356,38,2,3,0.81,5,2,8
42357,110,1,14,3.65,1,1,3
42358,42,5,3,0.76,3,1,8
42359,197,2,3,3.0,1,0,8
42360,160,2,1,0.41,1,0,2
42361,80,2,20,5.5,2,1,8
42362,48,1,20,5.04,2,1,8
42365,200,2,8,2.4,1,1,8
42366,130,3,1,0.5,7,0,4
42367,400,2,10,2.63,2,0,8
42368,90,3,1,0.25,1,1,5
42369,50,3,1,0.25,1,2,5
42370,45,1,5,1.28,1,1,2
42371,55,1,7,2.56,1,1,8
42372,180,7,3,2.31,1,0,8
42373,239,1,1,0.58,1,1,2
42374,50,7,1,0.52,2,1,2
42375,50,3,13,3.71,2,1,8
42376,149,3,1,1.0,1,0,2
42377,33,2,3,0.75,1,1,2
42378,100,1,1,1.0,2,1,2
42380,64,2,15,3.78,2,1,8
42381,30,1,7,4.12,1,2,8
42382,35,1,31,8.02,3,1,4
42383,68,1,31,7.69,4,1,4
42384,44,2,3,0.79,3,2,8
42385,60,2,1,0.54,2,1,2
42386,177,29,1,1.0,327,0,1
42387,50,1,8,2.47,6,0,4
42391,39,1,9,3.38,1,1,8
42392,219,1,18,4.46,1,0,8
42393,80,30,2,0.5,26,0,7
42394,70,1,4,1.6,1,1,2
42397,50,3,1,0.88,1,1,2
42398,60,3,4,2.22,2,1,8
42400,50,1,7,1.84,1,1,2
42401,95,1,6,1.58,1,1,2
42402,260,2,14,5.0,1,0,8
42403,159,3,16,5.78,1,0,8
42404,55,3,3,1.11,3,1,8
42405,120,4,8,3.0,2,1,8
42406,135,1,14,3.59,1,0,3
42407,325,2,16,4.57,4,0,8
42408,190,2,5,2.94,1,0,8
42409,52,30,1,1.0,2,1,6
42410,60,1,12,3.64,1,1,8
42411,199,1,1,0.26,1,0,5
42413,45,2,7,1.74,6,1,4
42414,60,1,1,0.57,1,1,2
42415,52,1,3,0.93,3,1,8
42416,45,2,6,1.54,6,1,4
42417,45,2,16,4.1,2,1,8
42418,49,1,18,4.74,2,1,8
42419,55,1,16,4.36,2,1,8
42420,35,2,2,2.0,2,2,8
42421,60,2,4,1.0,1,1,2
42422,65,2,6,2.07,1,1,2
42424,100,2,16,4.32,2,0,8
42425,45,1,23,5.95,3,1,4
42429,140,3,3,1.67,3,1,8
42431,65,1,28,7.85,2,1,4
42434,55,2,8,2.26,2,1,8
42435,128,4,2,2.0,1,0,2
42437,180,1,4,1.54,1,0,2
42438,115,1,23,5.95,1,0,3
42440,65,2,1,0.28,1,1,5
42441,115,2,4,1.29,1,0,2
42442,150,2,7,3.62,1,0,8
42443,100,2,18,4.78,2,0,8
42444,122,2,3,3.0,1,0,3
42446,39,2,22,5.64,6,1,4
42447,35,20,1,1.0,1,1,6
42448,59,4,5,1.24,1,1,2
42449,30,1,15,4.84,2,1,8
42452,175,1,22,5.5,1,0,3
42453,325,1,16,4.21,1,0,8
42454,115,1,7,2.26,2,1,8
42455,120,4,8,2.29,1,0,3
42459,131,3,11,2.87,1,0,3
42461,100,2,4,1.29,1,1,2
42462,66,7,2,0.85,1,0,2
42463,190,7,10,2.7,1,0,8
42465,220,30,1,0.75,1,0,6
42466,165,1,12,3.03,1,0,8
42467,99,1,10,2.75,1,1,3
42468,65,4,6,2.07,1,2,2
42469,70,1,15,4.09,6,0,4
42471,145,3,19,5.43,1,1,8
42472,90,1,23,6.0,2,1,4
42473,100,3,6,2.17,4,0,8
42474,90,1,18,5.74,2,1,8
42475,65,1,14,3.68,8,2,4
42476,175,2,6,2.14,3,1,8
42477,170,2,6,1.94,1,0,2
42482,90,3,3,2.05,3,1,8
42483,105,1,18,5.57,3,1,4
42484,230,1,2,0.67,3,1,8
42486,60,3,2,0.68,4,1,8
42487,170,3,4,1.3,1,0,2
42488,65,3,1,0.63,1,1,2
42489,55,1,5,1.29,1,1,2
42490,95,2,14,4.2,1,0,3
42491,107,1,22,6.8,1,0,4
42493,35,7,1,0.37,1,2,5
42494,199,3,7,1.88,1,0,8
42496,200,5,4,1.09,1,0,2
42497,50,2,13,3.42,1,1,8
42499,299,1,13,5.91,4,0,8
42500,100,1,14,5.25,1,1,8
42501,185,3,1,0.59,9,0,4
42502,50,7,4,2.07,1,1,2
42503,89,1,12,7.2,1,1,4
42504,90,3,5,1.38,1,0,2
42505,200,3,8,2.03,1,0,8
42506,80,7,3,1.55,1,1,2
42507,150,3,13,3.86,1,0,8
42508,200,1,1,0.28,1,1,5
42509,117,3,10,3.9,2,0,8
42510,117,2,3,1.29,1,0,2
42511,180,3,6,1.51,1,0,2
42512,150,14,3,2.57,1,1,6
42513,93,1,25,7.01,1,1,4
42514,75,1,19,5.28,2,1,8
42515,60,5,3,0.99,1,1,2
42516,81,1,3,1.32,1,1,2
42517,70,5,1,0.37,3,1,8
42518,79,1,10,3.23,4,1,8
42519,21,1,2,1.02,1,1,2
42520,35,1,25,7.08,1,1,4
42521,40,1,32,8.57,6,1,4
42522,80,6,1,0.77,2,1,2
42524,75,1,10,2.94,6,1,4
42525,225,6,1,0.48,1,0,2
42527,168,3,7,3.44,2,0,8
42528,55,2,16,4.36,1,1,8
42531,62,30,1,0.77,8,1,7
42533,200,1,8,3.0,1,0,8
42534,62,30,1,0.71,8,1,7
42536,75,2,28,7.3,3,1,4
42537,200,2,3,1.06,1,0,2
42538,250,3,3,1.11,1,0,2
42540,85,2,13,3.79,2,1,8
42541,195,30,13,4.59,1,0,6
42542,3613,1,1,1.0,12,0,0
42543,225,4,2,1.03,1,0,2
42544,75,1,20,5.17,5,2,4
42545,90,2,1,0.63,2,1,2
42546,75,1,8,2.16,5,2,8
42547,75,1,6,1.7,5,2,8
42549,75,1,5,1.38,5,2,8
42550,75,1,9,2.33,5,2,8
42551,75,1,3,2.43,1,1,3
42552,299,1,22,5.69,1,1,8
42554,35,1,3,0.78,4,1,8
42555,82,2,2,1.02,2,1,2
42556,60,35,1,0.3,1,1,6
42559,80,2,9,3.1,1,1,3
42561,75,4,5,2.31,1,1,3
42562,86,1,7,2.84,10,1,4
42563,319,2,5,1.9,1,0,8
42564,100,1,1,0.39,6,1,4
42565,260,1,24,6.43,1,0,8
42566,70,2,3,0.84,3,1,8
42567,100,2,16,4.57,1,1,3
42569,50,3,4,1.97,1,1,2
42570,65,2,7,2.02,7,1,4
42571,65,2,4,1.32,7,1,4
42573,125,1,14,3.68,1,0,3
42574,249,3,10,3.45,1,1,8
42575,93,1,1,0.75,1,1,2
42576,400,2,13,5.34,1,0,8
42577,135,5,5,1.81,1,0,2
42578,150,1,22,7.02,1,0,8
42579,50,4,15,4.55,1,1,8
42581,250,2,6,1.59,1,0,8
42582,100,3,5,2.03,4,0,8
42583,168,3,20,5.22,1,0,8
42584,40,2,1,1.0,1,1,2
42585,82,1,7,2.44,1,1,3
42586,85,2,10,4.05,1,1,8
42587,160,3,8,2.58,1,0,8
42588,160,4,9,3.38,1,0,8
42589,72,5,17,5.0,1,1,8
42590,150,3,15,4.89,1,0,8
42591,80,6,3,1.25,2,1,2
42592,60,1,13,4.94,6,1,4
42593,80,2,3,3.0,1,1,3
42594,150,3,6,1.59,1,0,2
42596,45,2,8,3.0,1,1,8
42597,35,30,1,0.26,14,2,7
42598,50,1,1,0.67,1,1,2
42600,195,30,17,5.1,1,0,6
42601,83,1,1,0.33,2,1,5
42603,70,1,1,0.41,1,2,2
42604,260,30,1,0.46,96,0,7
42607,520,2,6,2.43,327,0,1
42608,300,3,2,0.98,1,0,8
42610,175,3,4,1.52,1,0,2
42611,170,30,1,0.51,96,0,7
42613,73,2,14,3.72,2,1,8
42614,95,5,7,2.28,1,1,8
42615,100,30,1,0.77,1,0,7
42616,160,2,11,4.34,1,0,8
42617,45,1,24,6.61,1,1,4
42620,35,2,2,0.57,2,2,2
42621,160,2,15,6.72,1,0,8
42623,35,30,1,0.35,14,2,7
42624,49,2,6,1.62,1,1,2
42625,110,4,13,3.71,1,0,8
42626,94,3,4,1.32,1,0,2
42629,299,3,8,2.89,1,0,8
42630,120,1,7,1.96,1,1,2
42632,204,4,3,1.36,1,0,2
42633,55,1,12,3.13,3,1,8
42634,279,2,26,7.22,1,0,8
42635,52,1,5,1.6,2,1,2
42636,300,5,1,0.58,1,0,8
42637,388,3,13,3.61,1,0,8
42638,40,6,1,0.31,1,1,5
42639,195,2,12,3.87,1,0,8
42640,40,5,1,0.36,1,1,5
42642,400,2,1,0.65,5,0,8
42643,45,1,9,2.67,2,1,8
42646,70,21,1,0.86,12,1,0
42649,99,10,2,0.59,1,0,2
42651,24,2,2,0.68,1,1,2
42652,220,4,1,0.26,1,0,5
42653,50,2,6,1.78,1,1,2
42654,39,1,27,8.62,6,1,4
42655,175,4,3,1.11,1,0,2
42656,70,1,4,1.14,9,1,4
42657,350,3,1,0.7,1,0,8
42658,120,4,1,0.26,1,0,5
42659,129,3,12,3.53,1,1,8
42660,50,2,1,0.51,2,1,2
42661,35,2,18,5.35,1,0,8
42662,45,1,4,1.88,2,1,8
42663,82,2,26,7.29,3,1,4
42664,180,3,1,0.51,2,1,2
42665,55,2,37,10.37,1,0,4
42666,65,3,8,3.48,1,1,8
42667,84,2,18,5.35,1,1,8
42668,150,4,8,2.38,1,0,8
42669,55,1,16,4.21,3,1,8
42670,70,1,3,1.11,2,1,2
42672,148,2,8,2.82,1,0,8
42674,285,3,3,3.0,4,0,8
42677,150,2,5,1.33,1,0,2
42678,85,4,3,1.13,1,0,2
42679,75,2,12,3.56,1,0,3
42680,2600,6,3,1.73,1,0,0
42681,110,3,7,2.08,1,0,2
42682,80,1,14,3.89,4,1,8
42684,250,2,6,2.12,1,0,8
42685,150,30,3,1.25,1,0,6
42686,110,2,1,0.28,1,0,5
42687,122,13,1,0.77,1,0,6
42688,375,2,10,3.75,1,0,8
42689,399,30,3,1.32,1,0,6
42690,201,1,24,7.58,1,0,8
42691,150,7,6,1.65,1,1,2
42692,95,2,7,2.5,1,0,3
42693,69,3,4,1.14,1,1,2
42694,75,30,1,0.77,1,0,7
42695,103,2,19,5.7,1,0,8
42696,150,2,2,0.78,1,0,2
42697,46,1,7,2.04,1,1,2
42698,95,1,16,5.11,1,1,8
42700,199,2,8,2.89,1,0,8
42702,62,2,16,4.53,1,1,8
42703,65,1,2,2.0,1,1,2
42704,85,5,9,2.65,1,0,8
42705,109,2,3,1.15,1,0,2
42706,90,6,1,0.94,1,0,2
42707,175,4,4,1.64,1,0,2
42708,190,3,1,0.88,1,0,2
42709,170,2,4,1.22,1,0,2
42710,130,2,12,3.4,1,0,3
42711,600,3,8,2.96,1,0,8
42712,100,2,5,1.61,1,0,2
42713,150,3,1,0.46,1,0,2
42715,290,2,4,2.26,1,0,8
42716,110,3,6,2.28,1,0,3
42718,53,2,16,4.49,1,1,8
42720,200,2,4,1.54,1,0,2
42721,180,1,17,4.77,5,0,8
42722,80,2,1,1.0,1,0,2
42723,260,30,7,2.73,25,0,0
42724,190,30,1,0.45,16,0,7
42726,75,2,10,2.83,1,1,3
42727,100,3,11,3.3,1,0,3
42728,75,4,6,1.98,1,1,2
42729,50,2,7,2.0,1,1,2
42730,125,30,1,0.68,2,0,7
42731,95,1,16,4.4,7,0,4
42735,125,1,15,5.77,1,0,8
42737,180,1,21,6.0,5,0,4
42738,165,1,23,6.83,5,0,4
42739,85,30,1,0.31,6,0,7
42740,199,2,3,3.0,1,0,8
42741,90,3,2,0.71,1,1,2
42744,65,3,4,1.29,1,1,2
42745,45,2,17,5.05,1,1,8
42746,70,1,25,6.76,3,1,4
42748,60,2,9,2.76,1,1,8
42749,65,1,2,1.15,1,1,2
42750,130,30,1,1.0,2,0,6
42751,135,2,9,3.86,1,0,8
42753,399,1,1,0.81,11,1,0
42754,75,1,23,8.02,1,1,4
42755,89,3,7,3.28,1,0,3
42756,250,2,7,2.44,1,0,8
42758,58,28,3,1.03,1,1,6
42759,700,5,11,3.93,1,0,8
42760,120,1,1,0.32,1,1,5
42761,100,1,4,1.6,9,1,4
42762,85,1,8,2.61,9,1,4
42763,215,1,1,0.3,2,0,5
42765,150,7,1,0.39,1,0,5
42766,85,3,5,1.76,1,1,2
42768,98,1,10,4.35,1,1,8
42769,293,1,7,3.18,1,1,8
42771,65,2,6,1.94,1,1,2
42772,85,1,6,2.2,1,0,3
42773,120,1,2,0.59,1,1,2
42774,69,2,1,0.28,2,1,5
42775,63,1,3,0.94,1,1,2
42777,58,2,2,2.0,1,1,2
42779,41,1,6,1.86,2,1,8
42782,39,1,10,2.73,1,1,8
42783,180,30,1,0.47,13,0,7
42786,44,2,6,2.37,4,1,8
42787,177,29,2,0.85,327,0,1
42788,49,2,14,4.08,4,1,8
42789,44,2,10,3.13,4,1,8
42790,44,2,9,3.18,4,1,8
42791,149,1,14,3.78,5,1,8
42792,300,1,11,3.27,1,0,8
42793,140,3,13,4.29,1,0,8
42794,35,2,1,0.47,1,1,2
42796,75,2,2,1.33,1,0,2
42797,90,4,10,3.53,1,1,8
42798,74,1,1,0.28,1,1,5
42799,396,1,15,4.84,5,0,8
42800,70,2,5,1.63,1,1,2
42801,100,1,2,0.78,9,1,4
42802,100,1,4,1.58,9,1,4
42803,100,1,7,2.33,9,1,4
42804,180,5,6,1.94,9,1,4
42805,220,4,10,3.03,1,0,8
42806,195,2,5,2.42,2,0,8
42807,75,6,3,1.22,1,0,2
42808,310,1,2,0.7,8,0,0
42809,300,2,22,6.23,1,0,8
42810,85,1,12,3.36,3,1,8
42811,85,1,15,4.17,3,1,8
42812,65,2,9,3.42,4,1,8
42814,50,7,6,1.84,1,1,2
42815,78,2,11,3.88,3,0,8
42818,50,2,6,2.02,3,1,8
42820,85,1,14,3.93,3,1,8
42821,41,2,5,2.08,2,1,8
42822,144,3,2,2.0,1,0,3
42823,69,2,1,1.0,2,1,2
42824,230,1,2,0.57,1,0,2
42825,69,1,1,0.67,1,1,2
42826,40,1,9,2.84,2,1,8
42827,151,3,10,3.0,1,0,8
42828,275,2,1,0.46,3,0,8
42829,180,3,8,2.79,1,0,8
42830,55,3,2,0.67,3,1,8
42831,120,2,12,3.91,1,1,8
42833,60,2,8,2.53,1,1,3
42834,75,1,9,2.52,6,1,4
42835,110,2,14,4.57,1,1,8
42836,129,3,4,3.08,3,1,8
42837,129,3,1,1.0,3,1,8
42838,55,2,6,3.53,1,1,8
42839,217,1,6,1.94,1,1,8
42841,299,1,1,0.54,3,0,8
42842,120,2,11,4.12,1,0,8
42844,135,2,9,5.19,1,0,8
42845,75,14,1,0.67,1,1,6
42847,159,1,7,2.56,1,1,8
42848,100,1,2,1.67,1,0,2
42849,100,5,8,3.24,1,0,8
42851,85,2,12,3.56,3,1,8
42852,45,14,1,0.73,1,1,6
42853,75,2,9,2.62,1,1,3
42855,45,2,7,2.41,1,1,8
42856,135,2,4,4.0,2,0,8
42857,71,2,5,3.19,1,0,3
42859,70,20,1,0.49,1,1,6
42860,165,1,4,2.61,1,0,8
42862,55,30,2,0.82,1,0,6
42864,125,3,4,1.67,1,0,2
42867,197,1,1,0.57,10,1,4
42869,166,1,1,0.43,10,1,4
42872,500,1,1,1.0,10,1,0
42873,90,1,2,0.97,1,1,2
42874,140,1,3,1.58,1,0,2
42877,200,4,1,0.41,1,1,2
42879,190,4,7,2.56,1,0,8
42880,35,2,2,0.59,2,2,2
42881,125,5,7,2.23,1,0,8
42882,280,1,8,2.4,1,0,8
42883,249,3,12,4.19,1,0,8
42884,200,4,14,3.96,1,0,8
42886,124,1,7,2.28,2,1,8
42887,120,5,13,5.0,2,0,8
42888,125,1,8,2.7,2,1,8
42891,95,3,1,1.0,1,1,2
42893,105,1,8,2.4,4,1,8
42894,214,3,6,1.94,1,0,8
42896,32,2,26,8.48,1,1,4
42897,160,1,11,5.59,1,0,8
42898,165,3,5,1.97,3,0,8
42899,300,2,2,1.22,1,0,8
42903,75,1,21,7.5,1,1,4
42904,111,2,8,2.58,3,1,8
42905,150,2,7,2.66,1,1,8
42906,175,2,1,0.68,1,0,2
42907,180,5,7,2.5,1,0,8
42908,165,1,8,2.58,1,0,8
42909,395,5,4,2.73,1,0,8
42910,90,2,3,0.9,1,1,2
42913,225,4,4,1.29,1,0,2
42914,250,2,3,0.97,1,0,2
42917,150,5,2,0.67,1,0,2
42919,40,1,14,4.57,2,1,8
42920,336,2,9,5.87,1,0,8
42921,320,1,5,1.72,2,0,8
42922,150,3,13,4.24,1,0,8
42923,250,1,1,0.43,1,0,2
42924,46,2,3,1.13,1,1,2
42926,75,1,13,5.27,1,1,8
42927,60,1,3,0.96,3,1,8
42928,400,1,1,0.46,2,0,8
42929,208,10,1,0.61,1,0,2
42932,72,1,8,3.93,2,1,8
42933,90,7,1,0.67,6,1,4
42934,70,2,1,0.38,2,0,5
42935,220,4,6,2.9,2,0,8
42936,200,4,3,1.15,3,0,8
42938,140,2,4,1.58,3,0,8
42939,80,2,3,1.03,1,0,2
42941,65,2,6,1.94,1,0,2
42942,75,1,31,9.21,3,1,4
42943,125,4,12,3.96,1,0,8
42944,75,1,10,3.13,3,1,8
42947,55,5,8,2.86,1,1,8
42949,60,1,6,1.91,1,1,2
42950,450,2,3,1.13,9,0,0
42952,163,7,2,0.79,1,0,2
42954,75,2,4,2.11,4,1,8
42955,196,1,6,3.53,5,1,8
42956,174,1,6,1.88,5,0,8
42957,295,2,1,0.32,1,0,5
42958,60,1,28,8.32,1,0,4
42959,100,2,1,0.59,1,1,2
42960,199,1,5,1.46,1,0,2
42963,50,3,3,1.05,3,1,8
42965,595,2,7,2.28,1,0,8
42966,185,2,5,1.69,1,0,2
42967,35,5,3,1.2,2,1,2
42969,80,1,1,0.29,1,0,5
42971,45,2,16,5.05,1,1,8
42972,110,3,8,2.79,1,0,3
42973,109,14,1,1.0,2,0,6
42974,180,1,5,1.47,4,0,8
42976,245,5,8,3.24,2,0,8
42977,150,6,5,2.17,1,0,8
42979,139,2,3,0.89,1,0,2
42980,130,4,2,0.75,1,0,2
42981,228,1,3,0.96,3,1,8
42982,236,1,4,1.46,3,0,8
42984,97,2,10,3.85,2,1,8
42985,55,1,27,8.44,5,1,4
42987,49,2,6,2.17,8,1,4
42988,49,2,8,2.93,8,1,4
42989,65,5,5,1.97,1,1,2
42990,50,3,1,0.33,1,1,5
42991,110,4,5,2.63,1,0,3
42993,49,2,11,4.23,8,1,4
42994,150,1,4,2.07,1,0,8
42995,55,1,24,7.13,5,1,4
42996,195,2,10,3.75,1,0,8
42997,75,1,8,2.64,2,1,8
42998,55,1,22,6.47,5,1,4
42999,59,1,10,2.91,3,2,8
43000,59,1,7,2.04,3,2,8
43001,55,1,42,12.12,5,1,4
43004,48,30,1,0.75,1,1,7
43005,300,1,4,1.4,1,0,8
43006,55,1,3,1.15,1,1,2
43007,560,1,1,0.31,5,0,8
43008,52,2,9,3.42,8,1,4
43009,5100,30,1,1.0,2,0,0
43010,65,2,15,5.29,2,1,8
43011,89,3,4,1.88,1,1,2
43012,39,1,4,1.45,3,1,8
43014,65,1,9,2.62,3,1,8
43015,150,3,6,2.17,1,0,8
43016,169,7,1,0.53,13,1,0
43017,169,7,1,0.65,13,1,0
43018,70,1,13,5.13,2,1,8
43019,169,7,1,0.57,13,1,0
43020,65,1,9,2.93,2,1,8
43022,380,3,2,0.74,1,0,8
43023,300,2,6,3.16,1,0,8
43024,120,1,5,2.42,1,0,3
43025,200,10,3,0.93,1,0,2
43026,285,3,3,1.8,1,0,8
43027,175,3,4,1.36,1,0,2
43028,169,7,4,1.97,13,1,4
43029,60,2,2,0.77,1,1,2
43030,70,3,1,0.3,3,0,8
43031,169,7,2,0.95,13,1,0
43032,169,7,2,0.81,13,1,0
43033,169,7,1,1.0,13,1,0
43036,169,7,1,1.0,13,1,0
43037,90,3,2,0.97,8,1,4
43038,90,3,1,0.86,8,1,4
43039,90,3,1,0.6,8,1,4
43040,90,3,4,1.85,8,1,4
43041,109,2,9,3.42,3,0,8
43042,144,1,25,7.98,1,0,4
43045,80,30,1,0.46,4,1,7
43046,58,2,14,5.19,8,1,4
43047,50,3,1,0.36,2,1,5
43048,89,1,2,0.92,1,0,2
43049,159,1,5,1.72,2,0,8
43050,60,3,11,4.34,5,1,4
43053,25,2,5,1.6,1,2,2
43054,120,1,5,3.33,1,1,3
43055,124,1,13,5.06,1,0,8
43056,70,5,6,2.54,5,1,4
43058,127,1,8,2.79,2,0,8
43059,69,2,6,4.62,4,1,4
43060,150,1,1,0.38,1,1,5
43061,295,2,9,2.9,1,0,8
43062,800,1,1,0.59,2,0,8
43063,95,1,8,2.38,5,2,8
43064,32,2,6,1.78,5,2,8
43065,70,2,3,1.22,2,1,2
43066,180,30,5,1.76,5,0,6
43067,74,1,18,5.4,1,1,8
43068,49,1,23,7.04,12,1,4
43069,81,4,4,1.3,2,1,2
43070,898,2,5,3.13,1,0,8
43071,25,3,2,1.05,10,2,4
43072,100,2,2,2.0,2,1,8
43073,230,3,2,0.82,1,0,2
43074,59,3,4,1.88,9,1,4
43076,100,1,5,1.58,1,0,2
43077,45,1,19,5.64,7,2,4
43078,138,1,8,2.79,5,1,8
43079,60,2,13,3.94,2,1,8
43080,85,1,9,3.1,3,1,8
43081,49,1,22,6.53,7,2,4
43082,160,1,15,5.23,1,0,8
43083,45,1,17,5.1,7,2,4
43084,60,1,8,2.4,7,2,4
43085,55,1,13,3.86,7,2,4
43086,45,1,14,4.16,7,2,4
43088,69,10,1,0.29,1,1,5
43089,59,4,2,0.67,2,1,2
43090,87,1,8,2.5,1,1,3
43091,65,1,6,1.91,2,1,8
43092,85,2,5,2.38,1,1,3
43093,300,2,16,5.78,1,0,8
43094,55,1,14,4.47,1,1,8
43095,70,3,3,1.38,2,2,2
43096,95,1,3,1.96,5,2,4
43097,240,1,19,6.13,1,0,8
43098,50,3,6,2.77,1,1,8
43099,65,1,1,0.35,1,1,5
43100,240,3,10,3.23,2,0,8
43101,47,1,4,1.38,2,1,2
43102,120,1,3,0.89,2,1,2
43104,200,4,5,1.97,1,1,8
43105,419,4,1,0.58,8,0,0
43106,95,1,2,1.3,5,2,8
43107,150,3,3,2.43,3,1,8
43108,55,1,1,0.34,2,1,5
43111,78,3,3,1.18,1,0,2
43113,167,1,8,4.62,2,0,8
43114,65,1,23,7.26,2,1,4
43115,88,1,11,3.47,1,1,3
43116,40,2,1,0.43,1,1,2
43118,135,3,7,4.04,1,1,8
43119,70,5,3,1.58,1,1,2
43120,109,2,1,0.35,2,1,5
43121,95,1,4,1.2,5,2,8
43122,95,1,4,2.22,5,2,4
43123,65,1,4,2.03,2,1,8
43124,50,1,1,0.81,2,1,2
43125,56,1,4,1.2,2,1,2
43126,125,2,1,1.0,1,0,2
43127,160,2,4,1.54,1,0,2
43128,99,2,17,6.07,2,0,8
43130,950,3,11,4.23,3,1,8
43132,45,1,6,5.0,1,1,8
43133,327,2,7,3.0,1,0,8
43134,110,2,8,3.16,1,0,3
43135,190,1,16,10.0,1,0,4
43136,120,3,9,3.14,1,0,3
43137,99,5,3,1.3,3,0,8
43138,350,1,18,5.74,1,0,8
43139,50,1,34,11.21,1,1,4
43140,80,1,2,1.3,1,1,2
43141,57,7,1,1.0,3,1,8
43142,38,3,1,1.0,1,1,2
43143,140,30,1,0.42,1,0,7
43144,165,1,17,5.93,5,0,4
43146,750,4,13,4.06,1,0,8
43148,165,1,16,6.0,5,0,4
43149,50,7,2,0.6,1,1,2
43150,65,1,14,4.72,1,1,8
43151,125,1,3,0.95,5,1,8
43152,250,1,13,4.15,1,0,8
43153,50,1,1,0.32,1,1,5
43154,115,1,19,6.55,1,0,8
43156,40,14,1,0.32,1,1,5
43157,80,1,4,1.26,5,1,8
43158,85,30,2,1.07,1,0,6
43159,120,4,3,1.15,1,0,2
43160,300,4,5,2.88,1,0,8
43162,80,1,4,1.79,2,1,2
43163,74,3,1,0.32,2,0,5
43164,60,3,5,1.95,1,1,2
43165,100,5,2,0.7,3,1,8
43166,47,1,4,1.9,2,1,8
43167,245,3,3,1.29,1,0,2
43170,65,1,13,4.06,1,1,8
43171,130,2,4,1.88,1,0,2
43172,173,5,2,0.76,2,0,2
43173,100,2,2,0.7,1,0,2
43174,120,4,1,0.41,1,0,2
43175,105,1,19,6.71,1,1,4
43176,72,2,6,4.74,4,1,4
43177,79,2,5,4.17,4,1,4
43179,49,1,15,5.62,4,1,4
43180,134,15,1,1.0,1,0,6
43181,160,1,22,6.8,1,1,8
