,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
34534,100,2,12,1.08,1,0,2
34536,130,3,12,1.08,3,1,2
34538,99,1,7,0.61,1,1,2
34540,150,3,6,0.55,1,0,2
34548,50,30,15,1.36,1,1,1
34549,59,2,32,2.85,3,1,1
34550,180,4,10,0.91,3,1,2
34551,113,3,24,2.22,2,0,2
34552,80,1,30,2.69,9,1,1
34553,45,2,4,0.37,1,1,2
34554,100,30,3,0.28,2,1,1
34555,525,1,25,2.53,6,0,0
34557,105,7,2,0.22,1,0,2
34558,250,2,10,0.97,1,0,2
34559,67,2,39,3.45,1,0,1
34560,100,1,4,0.36,2,1,2
34562,226,1,1,0.09,2,0,2
34563,175,2,1,0.09,1,0,2
34564,550,3,1,0.09,1,0,2
34565,120,2,6,0.77,2,0,2
34566,126,2,30,2.88,2,0,2
34567,61,2,1,1.0,1,1,2
34568,99,1,18,1.59,5,1,1
34569,200,3,10,4.48,1,0,1
34570,54,7,8,0.75,1,1,2
34571,90,2,38,3.4,6,1,1
34572,155,1,12,1.16,1,0,2
34575,150,3,2,0.32,1,0,2
34576,85,3,2,0.79,6,1,1
34577,38,3,12,1.07,34,2,0
34578,220,4,2,0.2,1,2,2
34579,37,2,10,0.9,34,2,0
34580,58,3,46,4.19,2,1,1
34582,55,1,39,3.45,1,1,1
34583,93,5,3,0.28,1,0,2
34585,58,3,47,4.26,2,1,1
34586,140,5,13,1.23,1,0,2
34587,160,10,2,0.24,1,0,2
34588,125,21,2,0.65,1,0,1
34589,140,2,11,1.17,4,0,1
34590,126,4,34,3.12,1,0,2
34591,35,30,2,0.58,15,1,0
34592,159,2,7,2.44,7,0,1
34593,99,1,49,5.88,3,1,1
34594,63,5,6,0.54,7,1,1
34595,180,2,5,0.47,1,0,2
34596,63,6,3,0.27,7,1,1
34597,65,4,2,0.25,2,1,2
34598,48,30,3,0.28,1,1,1
34599,42,10,1,0.1,1,1,2
34600,85,2,36,3.4,1,0,1
34601,50,2,1,0.09,1,1,2
34602,199,2,15,1.4,2,0,2
34605,199,3,9,0.81,1,0,2
34606,80,1,25,2.25,2,1,2
34607,36,3,12,1.06,34,2,0
34608,40,30,2,0.27,3,1,1
34609,106,1,2,0.22,2,1,2
34610,195,2,14,1.43,1,0,2
34611,75,1,63,6.1,1,0,1
34614,160,2,59,5.46,2,0,1
34616,264,30,2,0.25,10,0,0
34617,40,3,23,2.31,1,1,2
34618,120,3,23,2.1,1,0,2
34619,65,1,31,3.75,3,1,1
34620,350,2,8,0.73,1,0,2
34621,75,1,2,0.19,1,1,2
34622,190,30,5,0.6,1,0,1
34623,65,3,9,0.87,1,0,2
34624,180,2,19,2.0,1,0,2
34625,100,1,1,0.09,1,0,2
34626,65,3,6,0.54,1,1,2
34627,150,5,4,0.47,1,0,2
34628,225,3,21,2.03,1,1,2
34629,111,3,9,0.88,1,1,2
34630,150,2,26,2.34,2,1,2
34631,145,5,2,0.18,2,0,2
34632,57,2,2,0.32,1,1,2
34634,150,4,7,0.63,1,0,2
34635,53,1,14,1.3,1,1,2
34637,35,2,43,4.08,2,1,1
34638,65,3,3,0.28,2,1,2
34639,100,1,62,6.0,2,0,1
34640,100,2,4,1.82,1,0,2
34641,144,2,2,0.18,1,0,2
34642,49,1,13,1.15,1,1,2
34643,120,2,6,0.62,1,0,2
34644,77,2,3,0.29,1,0,2
34645,60,30,1,0.14,8,1,1
34646,160,1,8,0.73,1,0,2
34647,62,1,10,0.92,5,1,1
34648,90,5,1,0.11,1,1,2
34649,38,1,16,1.42,1,1,2
34650,150,2,24,2.38,2,1,2
34651,160,3,6,0.56,2,0,2
34652,128,90,8,0.71,1,0,0
34653,139,2,41,3.7,1,0,1
34654,80,3,39,4.5,1,0,1
34655,85,3,8,0.77,2,1,2
34656,45,1,8,0.76,8,1,1
34657,148,1,63,5.61,1,0,1
34658,115,1,15,1.42,1,0,2
34660,75,4,1,0.13,1,1,2
34661,75,1,37,3.34,1,1,1
34662,196,2,21,1.87,3,0,2
34663,100,3,1,0.09,1,1,2
34664,290,3,11,1.02,1,0,2
34665,46,2,71,6.51,3,1,1
34666,68,10,1,0.1,1,1,2
34667,150,5,2,0.18,1,0,2
34668,149,2,1,0.09,1,0,2
34669,39,3,1,0.09,1,1,2
34670,175,1,15,1.33,1,0,2
34671,100,1,12,1.24,3,1,2
34673,60,1,4,0.36,1,1,2
34675,100,2,1,0.09,1,0,2
34676,76,3,1,0.13,1,0,2
34677,91,5,2,0.21,1,0,2
34678,65,5,13,1.2,2,1,2
34679,240,2,8,0.71,1,0,2
34680,30,1,30,2.78,1,2,2
34682,106,2,8,1.53,1,0,2
34683,59,2,8,0.73,1,1,2
34684,45,7,5,0.53,1,1,2
34686,55,3,6,0.55,3,1,2
34688,165,5,25,2.42,1,0,2
34689,450,3,34,3.37,1,0,2
34690,115,1,6,0.53,1,0,2
34691,50,2,2,0.18,1,1,2
34693,799,5,5,0.55,1,0,0
34694,100,2,5,0.52,1,1,2
34695,70,2,53,5.28,1,1,1
34696,50,1,20,1.81,2,1,2
34697,138,2,62,5.67,1,0,1
34698,50,5,2,0.22,1,1,2
34699,250,30,1,0.11,1,0,1
34701,89,1,28,2.6,2,1,2
34703,125,1,18,1.74,1,0,2
34704,36,30,1,0.11,103,1,0
34706,55,3,2,0.18,2,1,2
34707,160,1,17,1.62,1,0,2
34708,170,14,1,1.0,2,0,1
34711,77,1,4,0.36,2,1,2
34712,175,1,54,5.26,2,0,1
34713,90,3,26,2.43,1,0,2
34714,299,3,33,2.97,1,0,2
34715,79,3,44,4.06,1,1,1
34716,285,2,44,4.05,3,0,1
34717,45,1,8,0.81,8,1,1
34718,40,1,12,1.16,8,1,1
34719,40,1,9,0.82,8,1,1
34720,40,1,11,1.09,8,1,1
34721,124,2,5,0.46,1,0,2
34722,60,1,49,4.85,3,1,1
34723,89,1,39,3.49,9,1,1
34724,159,2,58,5.21,1,0,1
34725,180,3,10,0.99,1,1,2
34726,63,1,22,1.99,4,1,1
34727,125,5,7,0.84,1,1,2
34728,70,1,1,1.0,1,1,2
34729,51,3,38,3.65,3,1,1
34730,115,3,34,4.43,4,0,1
34731,55,1,32,2.96,1,1,2
34732,250,4,16,1.68,1,0,2
34734,149,2,5,0.46,6,1,1
34735,55,1,38,3.43,3,0,1
34736,100,1,5,0.45,1,1,2
34737,170,2,18,1.64,1,0,2
34738,85,1,6,0.55,1,1,2
34739,295,2,24,2.28,1,0,2
34740,125,30,39,3.77,1,0,1
34741,52,4,4,0.36,1,1,2
34742,151,6,22,2.1,2,0,2
34743,90,4,9,0.82,1,1,2
34744,55,7,5,0.46,47,1,0
34745,55,7,1,0.65,47,1,0
34747,50,1,1,0.21,1,1,2
34748,89,4,2,0.33,2,1,2
34749,90,30,1,0.23,6,1,1
34750,200,1,32,3.02,2,0,2
34752,116,3,2,0.32,3,1,2
34753,150,2,7,0.82,1,0,2
34754,80,7,54,4.98,2,1,1
34755,70,7,1,0.11,2,1,2
34756,65,1,56,5.27,2,1,1
34757,170,4,12,1.17,1,0,2
34758,689,2,18,1.61,1,0,0
34759,99,2,2,0.19,1,0,2
34761,111,3,7,0.63,1,1,2
34762,43,4,10,1.02,1,1,2
34764,125,2,3,0.27,1,1,2
34765,200,3,4,0.37,1,0,2
34766,100,3,29,3.19,3,1,1
34767,63,3,5,0.56,3,1,2
34768,150,1,5,0.48,1,1,2
34769,60,30,5,0.47,2,1,1
34770,100,2,8,0.76,1,0,2
34771,39,31,1,0.11,1,1,1
34772,90,2,24,2.39,1,1,2
34773,195,3,33,3.2,1,0,2
34774,142,30,1,0.11,91,0,0
34775,55,2,18,1.73,1,1,2
34776,142,30,3,0.32,91,0,0
34777,150,4,9,0.89,1,0,2
34778,65,27,4,0.44,2,1,1
34779,86,1,12,1.28,1,1,2
34780,200,7,1,0.1,3,0,2
34781,65,4,2,0.19,1,1,2
34782,400,5,1,0.12,1,0,2
34783,55,2,13,1.19,34,1,0
34785,175,3,27,2.53,2,0,2
34786,150,15,1,0.1,1,0,1
34787,59,5,8,0.74,1,1,2
34788,339,3,7,0.74,12,0,0
34789,100,2,1,0.12,1,1,2
34790,339,3,4,0.41,12,0,0
34792,105,1,3,0.28,1,1,2
34793,195,2,53,4.86,1,0,1
34794,79,1,8,0.75,1,1,2
34795,55,1,64,5.87,3,1,1
34796,200,2,1,0.16,1,0,2
34797,159,2,3,0.31,1,0,2
34798,82,2,21,1.94,1,1,2
34799,65,2,59,5.5,2,0,1
34801,75,1,2,0.21,3,1,2
34802,136,2,13,1.32,1,0,2
34803,65,1,4,0.39,3,1,2
34804,49,5,14,1.37,6,1,1
34805,300,4,5,0.48,1,0,2
34806,160,4,2,0.23,1,0,2
34807,150,7,8,0.79,1,0,2
34809,36,1,9,0.82,34,2,0
34810,79,2,6,0.54,2,0,2
34811,129,1,35,3.3,3,1,1
34812,159,1,11,1.05,5,0,1
34813,100,5,10,0.92,1,0,2
34814,93,105,1,0.14,19,0,0
34816,86,4,3,0.28,1,0,2
34817,60,1,26,2.36,1,1,2
34819,60,1,6,0.58,3,1,2
34820,185,3,10,0.97,1,0,2
34821,75,1,65,6.11,1,1,1
34822,95,1,42,4.0,1,0,1
34823,42,2,34,3.29,1,1,2
34824,120,5,8,0.79,2,1,2
34828,350,3,2,0.19,1,0,2
34829,125,3,16,1.51,1,0,2
34830,165,3,55,5.11,1,0,1
34831,230,3,14,1.28,1,1,2
34832,200,20,1,0.09,1,0,1
34833,250,5,59,5.82,1,0,1
34834,290,4,12,1.25,1,0,2
34835,80,1,21,1.9,9,1,1
34836,25,3,8,0.77,4,2,1
34837,35,3,2,0.32,4,2,1
34838,150,1,20,1.92,2,0,2
34839,180,3,22,1.98,1,0,2
34840,150,4,7,0.69,1,0,2
34841,95,4,3,0.27,2,0,2
34842,120,3,22,2.1,1,1,2
34843,400,4,2,0.25,1,0,2
34844,1100,3,5,0.52,1,0,0
34846,60,4,1,0.13,1,0,2
34848,150,4,7,0.65,1,0,2
34849,49,2,9,0.83,4,1,1
34850,120,1,5,0.52,3,0,2
34852,100,1,5,0.63,2,0,2
34853,139,1,10,0.94,9,0,1
34855,59,2,26,2.39,1,1,2
34856,60,2,11,1.05,2,1,2
34857,197,5,1,0.14,1,0,2
34858,112,4,9,1.04,1,0,2
34859,140,2,19,1.76,1,0,2
34861,245,2,33,3.14,2,0,2
34862,175,4,6,0.58,2,0,2
34863,199,2,14,1.28,1,0,2
34864,65,2,97,8.87,2,0,1
34867,229,2,37,3.58,1,0,1
34868,70,7,49,4.55,6,1,1
34869,88,7,21,1.91,1,1,2
34870,55,2,41,3.73,3,1,1
34871,55,2,27,2.47,3,1,1
34872,55,2,27,2.46,3,1,1
34873,65,2,3,0.28,3,1,2
34874,350,1,2,1.58,1,0,2
34875,52,2,25,2.31,2,1,2
34876,55,2,24,2.32,2,1,2
34878,125,5,5,1.17,4,0,1
34879,200,4,13,1.23,1,1,2
34880,65,3,5,0.46,2,1,2
34881,85,4,1,0.1,2,1,2
34882,379,2,31,3.24,1,0,2
34883,69,2,10,0.91,4,1,1
34884,65,3,5,0.48,2,1,2
34885,175,5,1,0.11,1,0,2
34886,100,3,6,0.55,1,0,2
34887,50,3,39,3.79,2,1,1
34889,225,2,6,0.57,1,0,2
34890,175,2,1,0.09,1,0,2
34891,80,3,24,2.91,2,1,2
34892,155,1,17,1.65,9,0,1
34893,75,1,25,2.31,9,1,1
34894,55,1,47,4.31,3,1,1
34895,239,4,2,0.21,1,0,2
34896,50,7,1,0.65,2,1,2
34898,300,3,8,0.83,1,0,2
34899,285,2,25,2.35,2,0,2
34900,250,4,36,3.34,3,0,1
34901,85,1,1,0.15,1,1,2
34902,330,2,8,0.74,1,0,2
34903,85,1,31,2.81,9,1,1
34904,120,1,12,1.11,1,1,2
34905,50,1,13,1.26,1,1,2
34906,150,3,6,0.61,1,0,2
34907,63,10,2,0.52,1,1,2
34908,85,3,11,1.04,1,1,2
34909,85,3,33,3.07,1,0,2
34910,43,2,57,5.52,3,1,1
34911,80,2,65,6.35,1,1,1
34912,172,3,32,3.12,3,0,1
34913,125,2,51,5.03,1,0,1
34914,45,1,1,1.0,1,1,2
34915,54,2,45,4.18,1,0,1
34916,170,3,3,0.28,2,0,2
34917,50,2,2,2.0,1,1,2
34918,80,1,77,7.0,4,1,1
34920,33,30,1,0.21,103,1,0
34921,45,4,24,2.44,1,1,2
34922,150,1,2,2.0,1,0,2
34923,37,2,44,4.04,2,1,1
34924,150,2,26,2.41,1,0,2
34925,60,1,3,0.45,1,1,2
34926,71,2,3,0.28,2,0,2
34927,158,2,21,3.07,3,0,1
34928,150,2,11,2.92,1,0,2
34929,58,2,32,2.96,5,1,1
34930,57,2,21,1.94,5,1,1
34932,155,1,13,1.25,3,1,2
34933,185,3,25,3.21,1,0,2
34934,86,2,2,0.97,5,1,1
34935,65,1,1,0.09,1,1,2
34936,139,2,6,2.02,1,0,2
34937,187,3,4,0.53,1,0,2
34938,36,2,18,1.67,1,1,2
34939,120,14,15,1.8,1,0,1
34940,65,1,21,1.94,2,1,2
34941,120,1,9,0.85,1,1,2
34942,65,2,4,0.39,2,2,2
34943,250,2,14,1.51,1,0,2
34944,120,2,7,0.9,1,0,2
34945,175,2,6,0.97,2,0,2
34946,200,2,6,0.92,2,0,2
34947,148,2,18,1.74,1,0,2
34948,120,2,5,0.52,1,0,2
34949,159,3,31,3.07,1,0,2
34950,200,4,16,1.46,1,0,2
34951,85,2,23,2.24,2,0,2
34952,90,1,31,3.0,3,1,1
34953,104,2,20,2.0,1,0,2
34955,125,2,43,4.13,1,0,1
34956,275,3,2,0.19,1,0,2
34957,60,14,12,1.14,1,1,1
34958,46,1,17,1.55,1,1,2
34959,80,7,5,0.53,1,0,2
34960,136,2,24,2.26,1,0,2
34961,125,1,68,6.26,1,0,1
34962,85,1,14,1.38,1,1,2
34963,175,3,16,1.63,1,0,2
34964,400,7,3,1.23,1,1,2
34965,60,30,27,2.7,4,1,1
34966,60,30,11,1.02,4,1,1
34967,95,2,2,0.19,2,1,2
34968,65,30,30,2.84,4,1,1
34969,69,3,9,0.87,2,1,2
34970,89,1,2,0.18,1,1,2
34971,110,1,35,3.9,1,1,1
34972,150,30,2,0.77,9,0,0
34973,52,7,3,0.29,1,1,2
34974,75,2,4,1.67,2,1,2
34975,60,3,29,3.19,3,1,1
34976,100,2,6,0.58,1,0,2
34977,90,1,52,4.92,1,1,1
34978,170,2,11,1.07,1,0,2
34979,105,2,1,0.59,1,0,2
34980,295,2,31,2.99,1,0,2
34981,98,1,33,3.24,2,1,1
34982,150,3,44,4.14,3,0,1
34984,99,3,19,4.96,2,1,1
34987,53,2,23,2.15,5,1,1
34988,49,2,25,2.31,9,2,1
34989,40,3,1,0.1,1,1,2
34990,300,2,12,1.14,2,0,2
34991,49,2,60,5.54,9,2,1
34992,124,2,34,3.59,2,0,1
34993,60,2,28,2.58,9,2,1
34994,100,1,41,3.8,3,1,1
34995,78,1,32,3.19,1,1,2
34997,90,1,44,4.07,3,1,1
34998,180,1,41,4.73,3,0,1
34999,300,2,8,1.06,3,0,2
35000,110,1,2,0.19,1,0,2
35001,269,1,18,1.67,2,0,2
35002,61,3,8,0.85,3,1,2
35003,99,1,7,0.74,5,1,1
35004,60,2,3,0.32,1,1,2
35006,199,3,14,1.33,1,0,2
35007,75,1,91,8.56,2,1,1
35008,150,2,2,0.21,3,1,2
35009,150,1,59,6.04,3,1,1
35010,42,30,3,0.36,5,1,1
35011,53,3,12,1.2,2,1,2
35012,290,2,9,0.87,1,0,2
35013,135,1,70,7.24,3,1,1
35014,62,1,112,10.77,3,2,1
35015,800,1,1,0.31,1,0,0
35016,175,3,7,0.7,1,0,2
35017,50,1,24,2.24,1,1,2
35018,55,2,25,2.37,3,1,1
35019,149,3,32,3.07,1,0,2
35020,200,1,29,2.79,1,0,2
35021,350,2,38,4.49,1,0,1
35023,250,2,1,0.38,1,0,2
35024,185,1,20,1.89,1,0,2
35025,185,2,25,2.42,1,0,2
35026,140,3,28,2.71,1,0,2
35027,45,1,14,1.34,2,1,2
35028,40,29,1,0.11,5,1,1
35029,150,1,1,0.1,1,1,2
35030,145,1,53,7.61,2,1,1
35031,125,1,2,0.22,1,0,2
35032,70,2,25,2.31,2,1,2
35034,65,2,3,0.29,2,1,2
35035,350,1,5,0.49,2,0,2
35036,66,2,6,0.66,3,1,2
35037,65,2,22,2.25,3,1,2
35038,31,1,33,3.08,17,2,0
35040,55,2,28,2.64,6,1,1
35041,75,2,16,1.55,3,1,2
35042,210,2,11,1.24,2,0,2
35043,120,1,16,1.55,1,1,2
35046,90,2,6,0.58,3,1,2
35047,90,2,14,1.32,3,1,2
35048,115,3,11,1.23,1,0,2
35049,45,1,1,0.14,2,1,2
35050,200,3,2,0.24,1,0,2
35051,105,3,12,1.34,1,1,2
35052,49,2,35,3.23,9,2,1
35053,49,2,51,4.71,9,2,1
35054,49,2,23,2.12,9,2,1
35055,49,2,62,5.81,9,2,1
35056,73,3,8,0.76,4,1,1
35057,150,10,3,0.29,1,0,2
35058,220,2,10,0.92,1,0,2
35059,35,1,92,8.87,4,1,1
35060,125,1,13,1.22,2,0,2
35061,85,2,22,2.19,4,2,1
35064,190,1,9,0.99,1,0,2
35065,300,3,2,0.21,1,0,2
35067,65,1,2,0.23,47,1,0
35068,48,3,22,3.13,3,1,1
35070,250,2,4,0.39,2,0,2
35071,150,2,22,2.04,1,0,2
35072,150,2,2,0.24,2,1,2
35073,80,2,64,6.0,1,0,1
35074,80,1,5,0.47,1,1,2
35075,65,1,23,2.18,5,1,1
35076,150,30,1,0.45,91,0,0
35077,275,2,2,0.19,1,0,2
35078,250,3,6,0.95,6,0,1
35079,49,7,28,2.78,3,1,1
35080,61,1,48,4.5,1,1,1
35081,90,1,8,0.75,1,1,2
35082,75,1,5,0.59,1,1,2
35083,110,1,1,0.1,1,1,2
35084,125,1,33,3.2,1,0,2
35085,140,1,31,3.01,5,1,1
35086,250,3,31,2.98,1,0,2
35087,100,3,35,3.3,1,1,2
35088,90,2,2,0.19,1,1,2
35089,45,14,5,0.47,1,1,1
35090,65,1,27,2.52,2,1,2
35091,45,3,9,0.87,1,1,2
35093,70,1,2,0.18,1,1,2
35095,400,3,6,0.87,1,1,2
35097,119,1,29,3.02,1,0,2
35098,197,5,3,0.3,1,1,2
35099,30,1,18,3.6,1,1,1
35100,245,29,1,0.26,96,0,0
35101,149,3,25,2.4,1,0,2
35102,66,2,39,3.75,2,1,1
35103,76,5,2,0.32,1,1,2
35104,100,3,5,0.52,1,0,2
35105,55,3,4,0.39,2,1,2
35107,130,2,17,1.69,1,0,2
35108,130,2,3,0.47,2,0,2
35109,51,7,3,1.0,1,0,2
35110,65,3,2,0.19,1,1,2
35111,100,3,5,0.66,1,0,2
35112,170,3,24,2.55,1,0,2
35113,144,6,1,0.16,1,0,2
35114,250,2,3,0.34,1,0,2
35115,349,4,32,3.04,1,0,2
35116,65,1,40,3.79,2,1,1
35118,45,1,18,1.93,1,1,2
35119,80,2,28,2.69,1,1,2
35120,34,4,8,0.85,8,1,1
35121,80,3,2,0.2,1,1,2
35122,36,30,1,0.77,103,1,0
35123,180,6,5,0.56,1,0,2
35125,66,5,3,0.31,1,1,2
35126,95,1,47,4.35,1,1,1
35127,119,4,23,2.61,1,0,2
35128,199,3,7,0.69,1,0,2
35129,300,1,2,0.2,1,0,2
35130,150,3,17,1.65,1,1,2
35132,39,3,2,0.19,2,1,2
35133,125,8,1,0.1,1,0,2
35134,300,2,4,0.45,1,1,2
35135,150,3,3,0.31,2,1,2
35136,60,4,17,1.59,2,1,2
35138,180,3,1,0.11,1,0,2
35139,40,31,3,0.45,2,1,1
35140,65,3,2,0.19,1,1,2
35141,150,31,1,0.64,2,0,1
35142,100,3,8,0.81,2,1,2
35143,150,4,9,0.87,1,0,2
35144,90,2,2,2.0,1,1,2
35145,40,5,1,0.1,1,1,2
35146,69,1,13,1.22,1,1,2
35147,85,1,2,0.19,2,1,2
35148,200,4,6,0.61,1,0,2
35149,59,1,33,3.14,3,1,1
35150,248,4,3,0.31,1,0,2
35151,60,3,2,0.21,1,1,2
35152,95,3,28,2.71,1,1,2
35153,77,2,10,0.98,6,1,1
35154,70,1,8,0.81,1,1,2
35156,45,2,46,4.68,4,1,1
35158,45,2,41,4.07,4,1,1
35159,75,3,12,1.21,1,0,2
35160,64,4,23,2.21,1,1,2
35161,150,2,3,0.48,2,0,2
35162,80,1,13,1.32,1,1,2
35163,75,2,17,2.17,1,0,2
35164,64,1,7,0.73,5,1,1
35165,154,2,12,1.16,1,0,2
35166,40,30,1,0.65,1,1,1
35167,160,2,14,6.18,1,0,1
35168,210,2,7,0.68,1,0,2
35169,54,1,55,5.16,2,1,1
35170,139,3,3,0.31,2,1,2
35171,39,1,22,2.14,1,1,2
35172,180,4,3,0.31,1,0,2
35173,400,4,7,0.68,1,0,2
35174,189,2,5,0.48,1,0,2
35175,60,3,28,2.64,2,1,2
35176,55,3,3,0.32,2,1,2
35177,140,5,3,0.29,1,0,2
35178,46,5,1,0.11,1,1,2
35179,122,3,18,1.87,1,0,2
35181,65,1,42,3.99,2,1,1
35183,70,1,47,4.45,1,1,1
35185,180,3,21,2.09,3,0,2
35186,40,2,86,10.12,1,1,1
35187,55,2,7,0.76,2,1,2
35188,80,5,3,0.29,1,1,2
35189,99,1,45,4.44,1,1,1
35191,90,1,20,2.05,2,1,2
35192,107,3,4,0.38,1,0,2
35193,50,2,40,3.77,1,1,1
35194,300,2,6,0.58,1,0,2
35195,123,13,23,2.35,1,0,1
35196,36,30,2,0.22,103,1,0
35197,399,2,17,2.3,7,0,0
35198,145,2,5,0.48,5,0,1
35199,140,2,4,1.04,1,0,2
35200,54,30,2,0.23,1,1,1
35201,177,2,23,2.28,1,0,2
35202,65,2,22,2.06,1,1,2
35203,150,2,17,1.68,1,0,2
35204,50,2,12,1.16,1,1,2
35205,104,2,5,0.54,1,0,2
35206,54,1,46,4.31,2,1,1
35207,74,5,1,0.13,2,1,2
35208,75,2,4,1.43,2,1,2
35209,300,2,11,1.07,1,0,2
35210,280,2,28,2.83,1,0,2
35211,150,2,1,0.1,2,1,2
35212,73,5,5,0.47,1,1,2
35213,70,4,3,0.29,1,1,2
35215,97,2,25,2.68,1,0,2
35216,130,3,1,0.16,1,0,2
35217,95,1,62,5.83,1,1,1
35218,40,28,2,0.24,7,1,1
35219,38,30,3,0.36,9,1,0
35220,70,25,3,0.33,1,1,1
35222,600,3,24,2.27,1,0,2
35223,44,5,2,0.2,1,1,2
35224,29,1,18,1.73,5,1,1
35225,135,3,9,0.87,1,0,2
35226,58,2,13,1.25,2,1,2
35227,120,3,5,0.47,1,1,2
35228,110,1,3,0.28,2,1,2
35229,130,5,4,0.41,2,1,2
35230,50,2,8,0.77,7,1,1
35231,40,2,4,0.39,7,1,1
35234,495,4,46,4.55,1,0,1
35235,80,1,16,1.54,1,1,2
35236,200,2,3,0.84,1,1,2
35237,89,1,13,1.27,1,1,2
35238,40,3,7,0.69,1,1,2
35239,60,9,1,0.33,1,1,2
35240,36,1,15,1.45,34,2,0
35241,69,1,2,0.19,5,1,1
35242,45,7,1,0.1,3,1,2
35243,75,1,25,2.36,1,1,2
35245,125,4,38,3.75,2,0,1
35246,55,2,30,2.98,3,1,1
35247,90,1,50,4.84,1,1,1
35248,300,3,1,1.0,1,0,2
35249,88,2,5,0.53,2,1,2
35250,36,1,16,1.51,34,2,0
35251,225,2,14,1.35,1,0,2
35252,79,1,6,0.67,1,1,2
35253,80,1,6,0.58,2,1,2
35254,39,2,62,6.08,3,1,1
35255,43,2,20,1.96,34,1,0
35256,37,28,1,0.12,1,1,1
35257,394,2,19,2.19,1,0,2
35258,799,5,1,0.1,1,0,0
35259,499,2,28,2.95,1,0,2
35260,60,3,1,0.81,1,1,2
35261,68,2,5,0.49,3,1,2
35262,70,3,7,0.68,2,1,2
35263,149,5,13,1.26,1,1,2
35264,69,1,86,8.06,1,0,1
35265,75,2,1,0.1,7,2,1
35266,95,3,25,2.44,2,1,2
35267,214,1,8,0.75,3,0,2
35269,269,1,63,6.18,1,0,1
35270,80,3,3,0.29,1,0,2
35271,30,1,24,2.32,1,1,2
35272,200,2,7,0.9,1,0,2
35273,39,30,3,0.31,103,1,0
35274,38,30,2,0.21,103,1,0
35275,65,2,13,2.89,1,0,2
35276,70,1,68,6.54,3,1,1
35277,30,4,4,0.41,7,2,1
35278,31,5,1,0.11,7,2,1
35279,170,4,3,0.37,1,0,2
35280,45,1,12,1.37,1,1,2
35281,90,4,6,0.56,1,0,2
35282,400,1,1,0.16,2,0,2
35284,200,3,3,0.28,2,0,2
35285,199,3,25,2.48,1,0,2
35286,35,30,1,0.12,3,1,1
35287,60,3,3,0.29,5,1,1
35290,195,1,94,8.84,1,0,1
35291,180,6,2,0.2,1,0,2
35292,150,15,2,0.24,1,0,1
35293,115,5,28,2.75,1,0,2
35295,80,1,28,2.78,2,1,2
35296,200,2,16,1.62,2,1,2
35297,639,3,4,0.38,1,0,0
35298,150,3,1,0.1,1,1,2
35299,70,1,1,0.1,1,1,2
35300,115,2,31,3.31,1,0,2
35301,225,2,2,0.22,1,0,2
35302,140,30,11,1.24,1,0,1
35303,200,1,2,0.21,10,0,0
35304,250,2,5,0.48,1,0,2
35306,125,2,1,0.16,1,0,2
35307,150,20,1,0.11,1,1,1
35308,270,6,4,0.45,1,1,2
35309,72,6,5,0.53,1,1,2
35310,250,5,5,0.51,2,0,2
35311,100,3,10,0.99,1,1,2
35312,68,2,42,3.96,5,1,1
35313,200,5,5,0.49,1,0,2
35314,129,1,52,4.92,3,0,1
35315,80,1,14,1.49,1,0,2
35316,175,2,41,4.16,1,0,1
35317,160,6,2,0.19,1,0,2
35318,460,2,11,1.07,1,0,2
35319,89,1,2,0.22,6,1,1
35320,99,2,3,0.3,1,0,2
35321,55,2,11,1.15,1,1,2
35323,76,30,3,0.36,103,0,0
35324,50,4,5,0.52,3,1,2
35325,175,1,76,8.29,1,0,1
35326,160,3,6,0.69,1,0,2
35327,65,2,1,0.16,1,1,2
35328,80,4,6,0.59,1,0,2
35329,99,1,20,2.03,1,1,2
35330,480,1,11,1.3,4,0,0
35331,60,2,32,3.1,3,1,1
35332,35,3,17,1.62,2,1,2
35333,110,1,52,4.92,1,1,1
35334,60,3,20,1.91,1,1,2
35335,150,2,27,2.74,1,0,2
35336,350,1,23,2.88,8,0,1
35337,65,1,26,2.52,3,1,1
35338,298,2,2,0.2,1,0,2
35339,101,1,32,4.4,1,0,1
35341,75,1,3,0.29,1,1,2
35342,165,3,24,2.32,1,0,2
35344,80,1,75,9.34,3,1,1
35345,80,1,66,7.56,3,1,1
35346,170,2,6,0.59,1,0,2
35347,530,3,8,0.9,5,0,0
35348,34,5,2,0.23,7,2,1
35350,29,5,1,0.1,7,2,1
35351,209,3,4,0.58,1,0,2
35352,300,1,76,8.29,1,0,1
35353,50,5,1,0.1,1,1,2
35354,65,2,1,1.0,1,1,2
35355,45,1,7,0.68,8,1,1
35357,105,3,7,0.76,2,1,2
35358,45,4,4,0.43,1,1,2
35359,215,3,7,0.68,1,0,2
35360,220,1,5,0.61,4,1,1
35361,100,1,12,1.19,1,1,2
35362,120,2,51,4.94,2,0,1
35364,110,2,45,5.27,1,0,1
35365,97,2,26,2.57,2,0,2
35366,75,2,6,0.61,1,1,2
35367,150,1,17,1.63,1,1,2
35368,50,1,3,1.36,4,1,1
35369,47,1,3,1.67,4,1,1
35370,150,2,17,1.95,1,1,2
35371,75,1,75,7.28,1,1,1
35372,58,1,41,3.97,1,1,1
35373,150,5,20,2.01,1,0,2
35374,70,2,28,2.8,1,1,2
